date,open,high,low,close,volume
2015-08-13,2608.74,2684.258,2578.907,2684.258,3761656576
2015-08-14,2713.784,2725.466,2664.416,2674.022,4068835072
2015-08-17,2665.373,2676.715,2613.784,2666.287,3654744064
2015-08-18,2674.422,2720.575,2488.608,2504.172,4912969728
2015-08-19,2427.937,2584.36,2359.166,2570.691,4373732352
2015-08-20,2556.772,2610.895,2508.349,2508.817,3972127488
2015-08-21,2452.615,2480.675,2340.917,2341.954,3514146048
2015-08-24,2222.542,2246.55,2152.614,2152.614,2304957696
2015-08-25,1996.043,2048.026,1987.124,1990.706,2717606144
2015-08-26,1975.923,2044.656,1875.029,1890.036,4644500992
2015-08-27,1924.778,1959.982,1843.186,1959.494,4051006208
2015-08-28,1990.345,2086.872,1960.393,2082.124,4528023040
2015-08-31,2056.286,2058.852,1987.576,1996.865,3563452672
2015-09-01,1959.455,1959.455,1877.361,1889.491,3188988928
2015-09-02,1787.709,1953.914,1779.181,1855.032,3837294336
2015-09-07,1882.859,1953.397,1878.263,1893.521,3780624128
2015-09-08,1875.674,2004.81,1859.205,2001.156,3684964864
2015-09-09,2023.305,2102.225,2017.098,2071.717,5076016640
2015-09-10,2030.032,2078.423,2024.892,2039.118,3548257024
2015-09-11,2039.012,2084.051,2029.811,2060.505,3255543040
2015-09-14,2068.202,2075.671,1905.203,1906.214,3489088512
2015-09-15,1843.23,1892.809,1794.292,1797.557,3303921408
2015-09-16,1813.727,1928.778,1808.748,1926.245,3902440192
2015-09-17,1943.285,2020.554,1922.799,1933.297,4798510592
2015-09-18,1948.116,1995.497,1922.142,1983.298,3767421440
2015-09-21,1950.328,2080.219,1945.354,2079.06,4347760128
2015-09-22,2082.336,2108.559,2042.133,2078.718,4758444544
2015-09-23,2039.487,2103.224,2036.063,2077.99,4130638080
2015-09-24,2090.557,2130.465,2084.31,2106.594,4313945600
2015-09-25,2091.854,2106.954,2002.45,2020.972,4110087424
2015-09-28,2024.892,2124.062,2007.916,2122.257,3785868032
2015-09-29,2089.538,2135.512,2075.972,2098.567,3842461696
2015-09-30,2111.987,2124.289,2049.425,2082.673,2970844928
2015-10-08,2153.118,2210.035,2138.541,2190.311,4203122176
2015-10-09,2190.839,2230.028,2184.552,2216.656,4292769024
2015-10-12,2233.605,2344.207,2232.271,2316.782,5577563136
2015-10-13,2297.932,2351.521,2290.639,2342.039,5024944128
2015-10-14,2330.083,2350.594,2295.597,2305.003,5243598848
2015-10-15,2300.617,2406.208,2296.795,2404.533,5654912000
2015-10-16,2424.62,2452.94,2401.093,2449.03,6193215488
2015-10-19,2465.11,2466.477,2398.34,2433.599,5791403520
2015-10-20,2430.183,2520.084,2427.784,2511.164,5846059520
2015-10-21,2504.784,2527.771,2335.663,2344.74,7223360000
2015-10-22,2355.157,2465.104,2355.157,2458.138,5964020736
2015-10-23,2488.306,2549.763,2461.492,2538.383,6758813184
2015-10-26,2570.128,2570.128,2481.589,2527.477,6844731904
2015-10-27,2497.155,2586.948,2423.597,2563.958,6228814336
2015-10-28,2551.701,2583.819,2473.465,2485.235,5771699712
2015-10-29,2504.854,2528.704,2436.777,2485.276,4405765632
2015-10-30,2475.229,2534.472,2439.158,2478.277,5007702528
2015-11-02,2416.1,2513.323,2408.779,2432.038,4681687040
2015-11-03,2444.051,2461.331,2407.553,2429.27,3993503488
2015-11-04,2451.227,2584.317,2451.227,2584.317,5845241856
2015-11-05,2587.819,2630.826,2542.848,2564.722,6511205376
2015-11-06,2571.656,2666.399,2571.656,2661.412,6174179840
2015-11-09,2653.309,2747.787,2612.263,2724.619,6867781632
2015-11-10,2710.899,2783.118,2700.286,2746.609,6521634304
2015-11-11,2738.584,2806.536,2730.52,2804.677,7087088128
2015-11-12,2818.568,2827.711,2743.26,2783.298,7416398336
2015-11-13,2751.386,2772.815,2681.606,2710.161,6546135040
2015-11-16,2656.574,2797.162,2654.636,2797.162,5515436544
2015-11-17,2834.98,2847.899,2711.583,2717.052,7355549184
2015-11-18,2727.61,2741.327,2655.061,2661.165,5162612736
2015-11-19,2678.355,2770.752,2676.755,2770.752,5482513920
2015-11-20,2783.036,2817.961,2757.839,2800.15,6903048192
2015-11-23,2797.122,2839.843,2759.306,2770.577,6752073216
2015-11-24,2767.723,2816.048,2739.517,2816.048,5270249472
2015-11-25,2813.51,2906.796,2806.819,2897.569,6641848320
2015-11-26,2911.853,2915.95,2831.381,2833.198,6320292864
2015-11-27,2819.364,2844.053,2629.125,2649.55,6457968640
2015-11-30,2658.972,2687.047,2507.381,2672.581,6005241344
2015-12-01,2669.302,2700.346,2621.167,2655.345,4968299520
2015-12-02,2653.237,2660.115,2525.342,2613.263,4345306112
2015-12-03,2622.486,2710.807,2622.486,2708.123,4327023104
2015-12-04,2702.563,2749.179,2679.351,2692.161,4832908288
2015-12-07,2699.337,2751.239,2687.022,2738.149,4745431552
2015-12-08,2723.619,2731.715,2678.661,2691.658,5153689600
2015-12-09,2677.587,2699.636,2650.445,2667.912,4521818624
2015-12-10,2665.275,2729.238,2663.374,2695.507,4426408448
2015-12-11,2686.305,2701.686,2666.887,2671.292,3712552704
2015-12-14,2642.817,2709.265,2622.473,2709.265,3620357376
2015-12-15,2718.251,2764.795,2718.251,2745.7,3875938560
2015-12-16,2760.256,2789.276,2749.795,2763.114,4179316224
2015-12-17,2784.97,2835.701,2784.97,2835.701,5521913856
