date,open,high,low,close,volume
2015-08-13,11315.83,11506.65,11172.02,11506.52,1581618600
2015-08-14,11588.14,11677.68,11499.37,11591.04,1962804400
2015-08-17,11573.36,11783.69,11477.41,11782.48,1938304800
2015-08-18,11822.86,11860.3,10957.2,11025.7,2606007200
2015-08-19,10731.37,11347.07,10485.78,11302.17,2074045000
2015-08-20,11176.97,11272.31,10912.77,10913.89,1702709200
2015-08-21,10737.53,10858.88,10335.96,10383.29,1824327800
2015-08-24,9904.588,9960.912,9492.558,9505.748,1672271800
2015-08-25,8857.316,9214.597,8765.621,8811.58,1919902000
2015-08-26,8885.334,9236.047,8536.799,8736.501,2320337600
2015-08-27,8904.631,9117.795,8668.745,9114.633,1885394000
2015-08-28,9243.108,9634.692,9179.956,9605.072,2048492800
2015-08-31,9488.883,9490.286,9227.269,9321.5,1774649600
2015-09-01,9209.149,9209.149,8759.209,8868.326,1625812500
2015-09-02,8454.196,9027.999,8440.669,8843.557,1791573000
2015-09-07,8901.378,9205.885,8774.289,8850.422,1427771500
2015-09-08,8796.403,9269.248,8751.857,9259.3,1281920700
2015-09-09,9306.541,9576.362,9269.84,9460.036,2096919200
2015-09-10,9323.929,9498.638,9289.851,9346.713,1257744600
2015-09-11,9337.328,9436.467,9215.989,9344.358,1184262900
2015-09-14,9371.29,9392.425,8729.462,8830.287,1585438400
2015-09-15,8635.102,8788.103,8429.858,8454.087,1298185300
2015-09-16,8496.642,9086.716,8467.942,9025.591,1411607400
2015-09-17,8972.569,9151.946,8808.07,8810.518,1671837600
2015-09-18,8846.379,8940.501,8758.302,8890.003,1151930600
2015-09-21,8798.91,9201.411,8764.311,9191.749,1724353800
2015-09-22,9225.091,9346.466,9173.254,9258.105,1809533200
2015-09-23,9126.558,9223.684,9053.971,9129.235,1344664100
2015-09-24,9162.584,9265.435,9137.089,9264.829,1195199900
2015-09-25,9233.386,9287.97,8937.3,8995.619,1323322000
2015-09-28,9006.63,9208.135,8920.424,9205.226,964429900
2015-09-29,9071.516,9181.109,8994.675,9052.031,1231370500
2015-09-30,9087.851,9136.567,8975.373,9061.548,850046500
2015-10-08,9437.235,9565.98,9376.931,9490.059,1550176200
2015-10-09,9499.868,9605.431,9472.123,9580.208,1628672800
2015-10-12,9596.901,10008.66,9589.688,9874.253,2338120200
2015-10-13,9786.157,9925.71,9760.893,9907.304,1632864700
2015-10-14,9836.649,9921.881,9757.692,9777.142,1656705400
2015-10-15,9729.518,10017.67,9724.536,10017.67,1902636400
2015-10-16,10073.86,10142.89,9898.18,10070.82,2050256000
2015-10-19,10100.25,10133.85,9917.812,10037.93,1915642000
2015-10-20,10025.45,10201.25,9981.089,10201.07,1765707600
2015-10-21,10237.42,10424.47,9742.864,9792.665,2643370800
2015-10-22,9841.196,10279.48,9841.196,10279.41,2253468400
2015-10-23,10498.42,10719.82,10498.42,10698.06,2964866800
2015-10-26,10842.34,10843.06,10514.01,10657.69,3274075600
2015-10-27,10579.12,10803.77,10272.19,10736.8,2657932400
2015-10-28,10648.32,10756.33,10366.44,10410.56,2151383600
2015-10-29,10467.78,10544.53,10316.04,10473.82,1633198800
2015-10-30,10474.3,10565.32,10311.51,10425.57,1905279200
2015-11-02,10217.76,10477.59,10162.71,10197.67,1707692400
2015-11-03,10212.1,10270.64,10067.33,10120.36,1400378500
2015-11-04,10170.16,10641.01,10170.16,10640.07,2274664000
2015-11-05,10651.17,10747.61,10519.59,10592.06,2696273000
2015-11-06,10592.12,10782.55,10588.3,10772.24,2217311600
2015-11-09,10735.3,10971.98,10666.04,10922.31,2548662000
2015-11-10,10864.65,11033.93,10827.57,10910.83,2518846400
2015-11-11,10900.39,11128.39,10862.86,11127.93,2633616400
2015-11-12,11176.76,11247.55,11031.68,11169.64,2591532800
2015-11-13,11023.39,11057.63,10785.52,10882.98,2350501200
2015-11-16,10683.52,11053.04,10668.97,11053.04,1818289400
2015-11-17,11132.11,11182.75,10922.24,10946.35,2444263400
2015-11-18,10949.55,10981.99,10732.19,10751.67,1679533600
2015-11-19,10777.63,10968.18,10769.95,10967.42,1442011300
2015-11-20,10983.91,11055.48,10929.87,11025.81,2001629200
